record_type,api_well_number,paleo_report_id,total_reports_for_api,surface_area,surface_block,lease_number,well_name,public_information_code,public_release_date,paleo_effective_date,paleo_report_source,paleo_reporter,drilling_operator,high_sample,low_sample,ecozone_eq_mms,first_sample_examined,borehole_measured_depth,true_vertical_depth,rkb_elevation,water_depth,surface_x_coordinate,surface_y_coordinate,surface_latitude,surface_longitude,remarks,source_file,source_line
H,177044100400,1,1,EC,344,G17878,A001,Y,2010-04-05,2001-02-20,COMPLETION REPORT (WELL SUMMARY),OPERATOR,REMINGTON OIL AND GAS CORPORATION,0.0,0.0,,0.0,13847.0,13452.0,90.0,308.0,1581228.312,-208766.824,28.08614485,-92.63142649,,gepaldmp_Header.txt,1611
H,177044101002,1,1,EC,344,G17878,A002,Y,2011-02-09,2001-02-16,COMPLETION REPORT (WELL SUMMARY),OPERATOR,REMINGTON OIL AND GAS CORPORATION,0.0,0.0,,0.0,12755.0,12380.0,63.0,308.0,1581228.334526,-208766.965939,28.08614446,-92.63142642,,gepaldmp_Header.txt,1612
H,177044075900,1,1,EC,345,G09481,001,Y,1992-06-30,1992-06-19,COMPLETION REPORT (WELL SUMMARY),OPERATOR,DOMINION EXPLORATION & PRODUCTION INC,0.0,0.0,,0.0,10154.0,9200.0,100.0,317.0,1575033.312,-212963.872,28.07441282,-92.65047831,,gepaldmp_Header.txt,1613
H,177044102900,1,1,EC,345,G15158,A002,Y,2011-09-18,2001-10-11,COMPLETION REPORT (WELL SUMMARY),OPERATOR,W & T OFFSHORE INC,0.0,0.0,,0.0,13241.0,8314.0,118.0,320.0,1572061.312,-215256.872,28.06801516,-92.65960668,In=sand,gepaldmp_Header.txt,1614
H,177044061100,1,1,EC,346,G06655,A001,Y,1995-05-26,1985-04-30,OPERATOR,"PALEO-DATA, INC.",MARK PRODUCING INC,850.0,9774.0,Y,850.0,9774.0,7935.0,95.0,311.0,1559380.729971,-212927.974037,28.07400778,-92.69898886,,gepaldmp_Header.txt,1615
H,177044061500,2,1,EC,346,G06655,A002,Y,1995-07-01,1985-06-05,OPERATOR,"PALEO-DATA, INC.",MARK PRODUCING INC,4230.0,11153.0,Y,4230.0,11153.0,10793.0,95.0,310.0,1559387.24,-212924.872,28.07401652,-92.69896879,,gepaldmp_Header.txt,1616
H,177044061501,1,1,EC,346,G06655,A002,Y,1995-07-26,1985-06-28,OPERATOR,"PALEO-DATA, INC.",MARK PRODUCING INC,8010.0,12480.0,Y,8010.0,12500.0,11475.0,95.0,305.0,1559387.24,-212924.872,28.07401652,-92.69896879,,gepaldmp_Header.txt,1617
H,177044063200,3,1,EC,346,G06655,A003,Y,1996-02-13,1986-01-23,OPERATOR,"PALEO-DATA, INC.",MARK PRODUCING INC,8460.0,10980.0,Y,8460.0,10980.0,9178.0,95.0,313.0,1559374.24,-212930.872,28.0739996,-92.69900886,,gepaldmp_Header.txt,1618
H,177044063270,1,1,EC,346,G06655,A003,Y,1996-01-14,1986-01-23,OPERATOR,"PALEO-DATA, INC.",MARK PRODUCING INC,4890.0,8460.0,Y,4890.0,8461.0,7004.0,95.0,313.0,1559374.24,-212930.872,28.0739996,-92.69900886,,gepaldmp_Header.txt,1619
H,177044105900,1,1,EC,346,G06655,A012,Y,2015-01-25,2005-03-03,OPERATOR,"PALEO-DATA, INC.",REMINGTON OIL AND GAS CORPORATION,4500.0,16627.0,Y,4500.0,16627.0,15979.0,126.0,306.0,1559385.92889,-212905.201476,28.07407055,-92.69897358,"Foram species abundance and diversity chart available, see report for details",gepaldmp_Header.txt,1620
H,177044105901,1,1,EC,346,G06655,A012,Y,2015-02-05,2005-03-03,OPERATOR,"PALEO-DATA, INC.",REMINGTON OIL AND GAS CORPORATION,16410.0,18663.0,Y,16410.0,18663.0,17330.0,126.0,306.0,1559385.92889,-212905.201476,28.07407055,-92.69897358,"Foram species abundance and diversity chart available, see report for details",gepaldmp_Header.txt,1621
H,177044050000,1,1,EC,347,G02566,A001,Y,1993-02-28,1981-10-22,OPERATOR,"PALEO-DATA, INC.",MIDCON EXPLORATION COMPANY GU,4000.0,6500.0,Y,4000.0,7899.0,7689.0,103.0,280.0,1548112.24,-201441.82,28.10520907,-92.73434633,Garnet Prospect,gepaldmp_Header.txt,1622
H,177044051800,1,1,EC,347,G02566,A006,Y,1993-02-28,1981-11-03,OPERATOR,"PALEO-DATA, INC.",MIDCON EXPLORATION COMPANY GU,3070.0,4660.0,Y,3070.0,4676.0,4548.0,103.0,280.0,1548118.24,-201441.82,28.10520927,-92.73432773,Garnet Prospect,gepaldmp_Header.txt,1623
H,177044052200,1,1,EC,347,G02566,A008,Y,1993-02-28,1981-10-06,OPERATOR,"PALEO-DATA, INC.",MIDCON EXPLORATION COMPANY GU,4560.0,7520.0,Y,4560.0,7529.0,6479.0,103.0,280.0,1548124.24,-201441.82,28.10520947,-92.73430913,Garnet Prospect,gepaldmp_Header.txt,1624
H,177044066800,1,1,EC,347,G02566,005,Y,1993-02-28,1987-12-08,OPERATOR,"PALEO-DATA, INC.",MARK PRODUCING INC,1600.0,6760.0,Y,1600.0,6786.0,6785.0,91.0,293.0,1549296.24,-210217.872,28.08112359,-92.73034407,Garnet Prospect,gepaldmp_Header.txt,1625
H,177044050700,1,1,EC,347,G03389,A004,Y,1990-10-23,1981-10-06,OPERATOR,"PALEO-DATA, INC.",MIDCON EXPLORATION COMPANY GU,2420.0,8530.0,Y,2420.0,8550.0,7381.0,99.0,280.0,1548118.24,-201435.824,28.10522579,-92.73432785,Garnet Prospect,gepaldmp_Header.txt,1626
H,177044051100,1,2,EC,347,G03389,A005,Y,1990-10-23,1981-07-17,OPERATOR,"PALEO-DATA, INC.",MIDCON EXPLORATION COMPANY GU,4000.0,7224.0,Y,4000.0,7224.0,4539.0,103.0,280.0,1548124.24,-201435.824,28.10522599,-92.73430925,"Garnet Prospect, original hole report",gepaldmp_Header.txt,1627
H,177044051100,2,2,EC,347,G03389,A005,Y,1990-10-23,1981-07-17,OPERATOR,"PALEO-DATA, INC.",MIDCON EXPLORATION COMPANY GU,6000.0,7210.0,Y,6000.0,7224.0,4539.0,103.0,280.0,1548124.24,-201435.824,28.10522599,-92.73430925,"Garnet Prospect, sidetrack report",gepaldmp_Header.txt,1628
H,177044099600,1,2,EC,347,G14383,001,Y,2009-09-05,1999-09-17,OPERATOR,"PALEO-DATA, INC.",ANADARKO PETROLEUM CORPORATION,1700.0,15814.0,Y,1700.0,15814.0,15600.0,103.0,296.0,1545898.24,-208660.872,28.08528942,-92.7409348,"Garnet Prospect, foram species abundance and diversity chart available, see report for details",gepaldmp_Header.txt,1629
H,177044099600,2,2,EC,347,G14383,001,Y,2009-09-05,1999-09-15,OPERATOR,"PALEO-DATA, INC.",ANADARKO PETROLEUM CORPORATION,5510.0,15814.0,,5510.0,15814.0,15600.0,103.0,296.0,1545898.24,-208660.872,28.08528942,-92.7409348,"Garnet Prospect, calcareous nannofossil report, 8960=salt and mixed Miocene and Oligocene nannoflora, 9800=base of salt with mixed Eocene and Oligocene flora, 10250=probably marks base of jumbled or displaced section, nannospecies abundance and diversity chart available, see report for details",gepaldmp_Header.txt,1630
H,177044099601,2,2,EC,347,G14383,001,Y,2009-10-06,1999-10-22,OPERATOR,"PALEO-DATA, INC.",ANADARKO PETROLEUM CORPORATION,9125.0,14313.0,Y,9125.0,14313.0,12532.0,103.0,296.0,1545898.24,-208660.872,28.08528942,-92.7409348,"Garnet Prospect, foram species abundance and diversity chart available, see report for details",gepaldmp_Header.txt,1631
H,177044099601,3,2,EC,347,G14383,001,Y,2009-10-06,1999-10-22,OPERATOR,"PALEO-DATA, INC.",ANADARKO PETROLEUM CORPORATION,9125.0,14313.0,,9125.0,14313.0,12532.0,103.0,296.0,1545898.24,-208660.872,28.08528942,-92.7409348,"Garnet Prospect, calcareous nannofossil report, the interval from 10254 to 12800 is based on sidewall cores, nannospecies abundance and diversity chart available, see report for details",gepaldmp_Header.txt,1632
H,177044053400,1,1,EC,348,G04418,001,Y,1985-10-31,1982-03-17,OPERATOR,PALEO CONTROL INC.,ORYX ENERGY COMPANY,1000.0,8875.0,N,1000.0,8875.0,7994.0,100.0,286.0,1529231.14,-210589.87,28.07941348,-92.79251712,,gepaldmp_Header.txt,1633
H,177044054000,1,1,EC,348,G04418,002,Y,1985-10-31,1982-04-21,OPERATOR,PALEO CONTROL INC.,ORYX ENERGY COMPANY,3790.0,8530.0,N,3790.0,8531.0,6715.0,106.0,286.0,1529174.14,-210538.87,28.07955168,-92.79269579,,gepaldmp_Header.txt,1634
H,177044101900,1,1,EC,348,G21584,001,Y,2005-05-31,2001-05-09,COMPLETION REPORT (WELL SUMMARY),OPERATOR,WESTPORT OIL AND GAS COMPANY LP,0.0,0.0,,0.0,10047.0,7400.0,106.0,280.0,1539013.192,-200817.824,28.10661555,-92.76257774,,gepaldmp_Header.txt,1635
H,177044000900,1,2,EC,349,G02066,001,Y,1976-01-31,1971-09-27,MINERALS MANAGEMENT SERVICE,LEE LATTA,SUN OIL COMPANY,1100.0,4610.0,Y,1100.0,4612.0,4612.0,93.0,330.0,1522793.144,-202758.824,28.10071383,-92.81278323,,gepaldmp_Header.txt,1636
H,177044000900,2,2,EC,349,G02066,001,Y,1976-01-31,1971-04-28,OPERATOR,OPERATOR,SUN OIL COMPANY,1100.0,4610.0,,1100.0,4612.0,4612.0,93.0,330.0,1522793.144,-202758.824,28.10071383,-92.81278323,,gepaldmp_Header.txt,1637
H,177044030900,1,1,EC,349,G02066,002,Y,1976-01-31,1975-06-03,OPERATOR,OPERATOR,SUN OIL COMPANY,1400.0,8520.0,,1400.0,8520.0,8520.0,95.0,330.0,1513661.14,-202670.82,28.10062848,-92.84109499,,gepaldmp_Header.txt,1638
H,177044051300,4,1,EC,349,G04419,001,Y,1986-01-29,1981-07-02,OPERATOR,CROSBIE-MACOMBER,TRANSCO EXPLORATION COMPANY,3740.0,6480.0,Y,3740.0,6513.0,6498.0,73.0,297.0,1513540.09,-209580.87,28.0816287,-92.84118834,,gepaldmp_Header.txt,1639
H,177044051301,3,2,EC,349,G04419,001,Y,1985-10-31,1981-07-13,OPERATOR,CROSBIE-MACOMBER,TRANSCO EXPLORATION COMPANY,3125.0,5632.0,Y,3125.0,5634.0,5121.0,73.0,297.0,1513540.09,-209580.87,28.0816287,-92.84118834,Sidetrack 2 report,gepaldmp_Header.txt,1640
H,177044051301,4,2,EC,349,G04419,001,Y,1986-01-29,1981-07-02,OPERATOR,CROSBIE-MACOMBER,TRANSCO EXPLORATION COMPANY,3560.0,5540.0,Y,3560.0,5634.0,5121.0,73.0,297.0,1513540.09,-209580.87,28.0816287,-92.84118834,Original hole report,gepaldmp_Header.txt,1641
H,177044051400,1,1,EC,349,G04419,002,Y,1985-10-31,1981-08-18,OPERATOR,CROSBIE-MACOMBER,TRANSCO EXPLORATION COMPANY,3130.0,4650.0,Y,3130.0,4650.0,4650.0,73.0,288.0,1519695.14,-202009.82,28.10266246,-92.82241696,,gepaldmp_Header.txt,1642
H,177044071900,1,1,EC,349,G09484,001,Y,1993-05-31,1990-02-22,COMPLETION REPORT (WELL SUMMARY),OPERATOR,HOUSTON EXPLORATION COMPANY,0.0,0.0,,0.0,5650.0,5503.0,88.0,287.0,1523911.14,-205921.82,28.09205845,-92.80919139,,gepaldmp_Header.txt,1643
H,177044081400,1,1,EC,349,G13592,A002,Y,1999-12-29,1997-10-15,COMPLETION REPORT (WELL SUMMARY),OPERATOR,EP OPERATING LIMITED PARTNER,0.0,0.0,,0.0,7669.0,6272.0,87.0,306.0,1514637.096,-212364.872,28.07401533,-92.837675,,gepaldmp_Header.txt,1644
H,177044082700,2,1,EC,349,G15157,A001,Y,2001-12-27,1996-04-11,OPERATOR,"PALEO-DATA, INC.",ENSERCH EXPLORATION INC,3880.0,12930.0,Y,3880.0,12943.0,9299.0,101.0,306.0,1514649.096,-212367.872,28.07400752,-92.83763769,,gepaldmp_Header.txt,1645
H,177044029700,1,1,EC,351,G02262,001,Y,1985-03-28,1975-03-27,COMPLETION REPORT (WELL SUMMARY),OPERATOR,ODECO OIL & GAS COMPANY,0.0,0.0,,0.0,7056.0,7056.0,94.0,293.0,1482312.0,-208577.87,28.08321993,-92.93801573,,gepaldmp_Header.txt,1646
H,177044054100,1,1,EC,351,G02262,004,Y,1992-07-10,1983-01-28,COMPLETION REPORT (WELL SUMMARY),OPERATOR,ODECO DRILLING INC,0.0,0.0,,0.0,10439.0,10123.0,75.0,280.0,1485892.0,-202683.82,28.09955957,-92.92717431,,gepaldmp_Header.txt,1647
H,177044054700,1,1,EC,351,G02262,006,Y,1992-09-19,1983-09-30,COMPLETION REPORT (WELL SUMMARY),OPERATOR,ODECO DRILLING INC,0.0,0.0,,0.0,8400.0,7367.0,92.0,286.0,1485909.0,-202678.82,28.09957397,-92.92712182,,gepaldmp_Header.txt,1648
H,177044054900,1,1,EC,351,G02262,008,Y,1992-12-25,1983-05-02,COMPLETION REPORT (WELL SUMMARY),OPERATOR,ODECO DRILLING INC,0.0,0.0,,0.0,10933.0,9492.0,92.0,286.0,1485897.0,-202689.824,28.0995433,-92.92715842,,gepaldmp_Header.txt,1649
H,177044018700,1,1,EC,352,G02263,001,Y,1984-01-12,1974-01-21,COMPLETION REPORT (WELL SUMMARY),OPERATOR,LOUISIANA LAND OFFSHORE EXPLOR,0.0,0.0,,0.0,9293.0,9293.0,94.0,288.0,1474993.0,-208427.87,28.08334851,-92.96070607,,gepaldmp_Header.txt,1650
H,177044024600,1,1,EC,352,G02263,002,Y,1984-02-02,1974-01-29,COMPLETION REPORT (WELL SUMMARY),OPERATOR,LOUISIANA LAND OFFSHORE EXPLOR,0.0,0.0,,0.0,5000.0,5000.0,93.0,295.0,1477954.0,-212966.872,28.07098656,-92.95133026,,gepaldmp_Header.txt,1651
H,177044025400,1,2,EC,352,G02263,004,Y,1985-01-04,1974-12-11,OPERATOR,"PALEO-DATA, INC.",LOUISIANA LAND AND EXPLORATION COMPANY,1100.0,11810.0,Y,1100.0,11810.0,11810.0,93.0,290.0,1471106.95,-209270.87,28.0808789,-92.97271271,,gepaldmp_Header.txt,1652
H,177044025400,2,2,EC,352,G02263,004,Y,1977-01-04,1985-01-31,MINERALS MANAGEMENT SERVICE,ANTON FRIEDMANN,LOUISIANA LAND AND EXPLORATION COMPANY,1100.0,11810.0,Y,1100.0,11810.0,11810.0,93.0,290.0,1471106.95,-209270.87,28.0808789,-92.97271271,,gepaldmp_Header.txt,1653
H,177044044300,1,1,EC,353,G02262,A004,Y,1989-05-13,1997-01-14,COMPLETION REPORT (WELL SUMMARY),OPERATOR,TENNECO OIL COMPANY,0.0,0.0,,0.0,8297.0,7202.0,99.0,308.0,1479376.0,-215972.87,28.06277849,-92.94679254,,gepaldmp_Header.txt,1654
H,177044019300,1,2,EC,353,G02264,001,Y,1983-06-04,1973-05-08,OPERATOR,OPERATOR,SUN OIL COMPANY,1150.0,13960.0,,1150.0,13960.0,13956.0,92.0,300.0,1479636.0,-215817.872,28.06321466,-92.94599352,,gepaldmp_Header.txt,1655
H,177044019300,2,2,EC,353,G02264,001,Y,1975-06-04,1973-08-29,MINERALS MANAGEMENT SERVICE,LEE LATTA,SUN OIL COMPANY,1150.0,13960.0,Y,1150.0,13960.0,13956.0,92.0,300.0,1479636.0,-215817.872,28.06321466,-92.94599352,,gepaldmp_Header.txt,1656
H,177044020200,1,2,EC,353,G02264,002,Y,1983-07-15,1973-06-18,OPERATOR,OPERATOR,SUN OIL COMPANY,1980.0,10000.0,,1980.0,10000.0,10000.0,93.0,308.0,1474844.0,-217892.87,28.05732446,-92.96075122,,gepaldmp_Header.txt,1657
H,177044020200,2,2,EC,353,G02264,002,Y,1975-07-15,1985-03-26,MINERALS MANAGEMENT SERVICE,ANTON FRIEDMANN,SUN OIL COMPANY,1980.0,9000.0,Y,1980.0,10000.0,10000.0,93.0,308.0,1474844.0,-217892.87,28.05732446,-92.96075122,,gepaldmp_Header.txt,1658
H,177044024900,1,1,EC,353,G02264,003,Y,1984-03-09,1974-02-14,OPERATOR,OPERATOR,SUN OIL COMPANY,1350.0,6855.0,,1350.0,6858.0,6858.0,93.0,305.0,1465482.95,-223252.92,28.04222173,-92.98951633,,gepaldmp_Header.txt,1659
H,177044043900,1,1,EC,353,G02264,A002,Y,1989-05-21,1993-12-16,COMPLETION REPORT (WELL SUMMARY),OPERATOR,TENNECO OIL COMPANY,0.0,0.0,,0.0,4000.0,3998.0,99.0,308.0,1479371.0,-215962.872,28.06280582,-92.94680834,,gepaldmp_Header.txt,1660
H,177044044000,1,1,EC,353,G02265,A003,Y,1989-03-24,1980-09-12,COMPLETION REPORT (WELL SUMMARY),OPERATOR,TENNECO OIL COMPANY,0.0,0.0,,0.0,6534.0,4747.0,99.0,308.0,1479375.0,-215965.872,28.06279773,-92.94679582,,gepaldmp_Header.txt,1661
H,177044066100,1,2,EC,358,G08660,001,Y,1992-06-30,1987-10-22,OPERATOR,"PALEO-DATA, INC.",MARK PRODUCING INC,1000.0,8900.0,Y,1000.0,8900.0,5894.0,91.0,321.0,1553156.24,-219545.87,28.05561005,-92.71803143,,gepaldmp_Header.txt,1662
H,177044066100,2,2,EC,358,G08660,001,Y,1992-06-30,1987-10-22,OPERATOR,"PALEO-DATA, INC.",MARK PRODUCING INC,1000.0,8900.0,,1000.0,8900.0,5894.0,91.0,321.0,1553156.24,-219545.87,28.05561005,-92.71803143,"Calcareous nannofossil report, nannospecies abundance and diversity chart available, see report for details",gepaldmp_Header.txt,1663
H,177044066101,1,2,EC,358,G08660,001,Y,1992-06-30,1987-11-03,OPERATOR,"PALEO-DATA, INC.",MARK PRODUCING INC,3760.0,7090.0,,3760.0,7090.0,5665.0,91.0,321.0,1553156.24,-219545.87,28.05561005,-92.71803143,"Calcareous nannofossil report, nannospecies abundance and diversity chart available, see report for details",gepaldmp_Header.txt,1664
H,177044066101,2,2,EC,358,G08660,001,Y,1992-06-30,1987-11-03,OPERATOR,"PALEO-DATA, INC.",MARK PRODUCING INC,3760.0,7090.0,Y,3760.0,7090.0,5665.0,91.0,321.0,1553156.24,-219545.87,28.05561005,-92.71803143,,gepaldmp_Header.txt,1665
H,177044066400,2,1,EC,358,G08660,002,Y,1992-06-30,1989-01-12,OPERATOR,OPERATOR,MARK PRODUCING INC,5300.0,8526.0,Y,5300.0,8526.0,4301.0,91.0,321.0,1553149.24,-219545.872,28.05560984,-92.71805302,,gepaldmp_Header.txt,1666
H,177044099500,1,1,EC,358,G14388,001,Y,1999-11-06,1999-05-20,OPERATOR,"PALEO-DATA, INC.",ANADARKO PETROLEUM CORPORATION,2480.0,6148.0,Y,2480.0,6148.0,5150.0,101.0,331.0,1539841.192,-225017.92,28.04011891,-92.75907738,"Foram species abundance and diversity chart available, see report for details",gepaldmp_Header.txt,1667
H,177044028400,1,1,EC,359,G02567,001,Y,1984-10-25,1974-10-04,OPERATOR,OPERATOR,SUN OIL COMPANY,1150.0,4230.0,,1150.0,4232.0,4232.0,68.0,340.0,1558564.24,-221013.87,28.05175316,-92.7012202,,gepaldmp_Header.txt,1668
H,177044029000,1,1,EC,359,G02567,002,Y,1984-12-21,1974-11-25,OPERATOR,OPERATOR,SUN OIL COMPANY,1300.0,9300.0,,1300.0,9300.0,8197.0,76.0,340.0,1564088.28,-220500.87,28.05334352,-92.68412307,,gepaldmp_Header.txt,1669
H,177044038200,1,1,EC,359,G02567,004,Y,1988-08-28,1978-08-28,OPERATOR,CROSBIE-MACOMBER,ANADARKO PETROLEUM CORPORATION,1840.0,4760.0,Y,1840.0,4779.0,4779.0,64.0,345.0,1556869.24,-223387.87,28.04517144,-92.70638389,,gepaldmp_Header.txt,1670
H,177044044800,1,1,EC,359,G02567,005,Y,1989-04-18,1979-04-16,OPERATOR,CROSBIE-MACOMBER,ANADARKO PETROLEUM CORPORATION,3100.0,5500.0,Y,3100.0,5517.0,5517.0,73.0,317.0,1557240.24,-216963.87,28.0628429,-92.70547279,,gepaldmp_Header.txt,1671
H,177044096900,2,2,EC,364,G13593,003,Y,1998-04-17,1997-11-05,OPERATOR,"TOTAL BIOSTRATIGRPHIC SERVICES, INC.",TEXACO EXPLORATION AND PROD,4200.0,13150.0,Y,4200.0,13150.0,13148.0,80.0,367.0,1567496.288,-234412.92,28.01521025,-92.67305929,Kevin Prospect,gepaldmp_Header.txt,1672
H,177044096900,3,2,EC,364,G13593,003,Y,1998-04-17,1997-10-01,OPERATOR,"TOTAL BIOSTRATIGRPHIC SERVICES, INC.",TEXACO EXPLORATION AND PROD,4200.0,13150.0,,4200.0,13150.0,13148.0,80.0,367.0,1567496.288,-234412.92,28.01521025,-92.67305929,"Kevin Prospect, calcareous nannofossil report",gepaldmp_Header.txt,1673
H,177044100300,1,1,EC,364,G21080,A001,Y,2005-12-27,2000-02-22,COMPLETION REPORT (WELL SUMMARY),OPERATOR,VENTURA OPERATING COMPANY INC,0.0,0.0,,0.0,7052.0,5552.0,82.0,373.0,1561698.24,-230821.92,28.02489399,-92.69114949,In=sand,gepaldmp_Header.txt,1674
H,177044101200,1,1,EC,364,G21080,A002,Y,2005-12-27,2000-12-07,COMPLETION REPORT (WELL SUMMARY),OPERATOR,REMINGTON OIL AND GAS CORPORATION,0.0,0.0,,0.0,9566.0,5045.0,93.0,373.0,1561698.24,-230821.92,28.02489399,-92.69114949,In=sand,gepaldmp_Header.txt,1675
H,177044047900,1,1,EC,365,G03806,001,Y,1983-05-31,1981-09-01,OPERATOR,OPERATOR,TEXACO INC,1200.0,7350.0,,1290.0,7350.0,6906.0,73.0,458.0,1539259.19,-231649.92,28.02186821,-92.76062463,,gepaldmp_Header.txt,1676
H,177044048100,1,1,EC,365,G03806,002,Y,1983-05-31,1981-05-07,COMPLETION REPORT (WELL SUMMARY),OPERATOR,TEXACO INC,0.0,0.0,,0.0,8633.0,6001.0,73.0,458.0,1542022.19,-242788.96,27.99134268,-92.75163915,,gepaldmp_Header.txt,1677
H,177044079000,1,1,EC,365,G13593,001,Y,1998-04-17,1993-12-20,OPERATOR,"TOTAL BIOSTRATIGRPHIC SERVICES, INC.",TEXACO EXPLORATION AND PROD,4050.0,10804.0,Y,4050.0,10804.0,6200.0,73.0,374.0,1548843.24,-236102.92,28.00995217,-92.73076963,"Kevin Prospect, 6270=gray limestone 1 zone, 6930=gray limestone 2 zone",gepaldmp_Header.txt,1678
H,177044102101,1,1,EC,369,G21585,A001,Y,2010-10-19,2001-05-09,COMPLETION REPORT (WELL SUMMARY),OPERATOR,WESTPORT OIL AND GAS COMPANY LP,0.0,0.0,,0.0,6142.0,5459.0,91.0,338.0,1485883.0,-233637.92,28.01447004,-92.92586847,In=sand,gepaldmp_Header.txt,1679
H,177044102300,1,1,EC,369,G21585,A002,Y,2010-10-19,2001-11-14,COMPLETION REPORT (WELL SUMMARY),OPERATOR,WESTPORT OIL AND GAS COMPANY LP,0.0,0.0,,0.0,7926.0,5501.0,91.0,338.0,1485876.0,-233639.92,28.01446427,-92.92589007,In=sand,gepaldmp_Header.txt,1680
H,177044019502,2,1,EC,370,G02266,002,Y,1996-01-26,1974-07-18,OPERATOR,CROSBIE-MACOMBER,TENNECO OIL COMPANY,4020.0,7380.0,Y,4020.0,7384.0,5845.0,89.0,368.0,1465771.952,-243482.968,27.98662466,-92.98771595,No diagnostic foram markers noted,gepaldmp_Header.txt,1681
H,177044019501,1,1,EC,370,G02267,002,Y,2010-09-19,1974-07-18,OPERATOR,CROSBIE-MACOMBER,TENNECO OIL COMPANY,2220.0,6588.0,Y,2220.0,6588.0,5868.0,89.0,368.0,1465771.952,-243482.968,27.98662466,-92.98771595,,gepaldmp_Header.txt,1682
H,177044019900,1,2,EC,371,G02267,001,Y,1975-12-16,1974-03-08,MINERALS MANAGEMENT SERVICE,LEE LATTA,TENNECO OIL COMPANY,930.0,10060.0,Y,930.0,10076.0,10076.0,80.0,380.0,1465604.95,-251560.96,27.96441352,-92.98787199,,gepaldmp_Header.txt,1683
H,177044019900,3,2,EC,371,G02267,001,Y,1983-12-16,1984-12-19,OPERATOR,OPERATOR,TENNECO OIL COMPANY,930.0,10060.0,Y,930.0,10076.0,10076.0,80.0,380.0,1465604.95,-251560.96,27.96441352,-92.98787199,,gepaldmp_Header.txt,1684
H,177044026400,1,1,EC,371,G02267,003,Y,1984-08-05,1974-07-18,OPERATOR,CROSBIE-MACOMBER,TENNECO OIL COMPANY,1360.0,7050.0,Y,1360.0,7050.0,7050.0,88.0,375.0,1470065.95,-247128.96,27.97677235,-92.97425869,,gepaldmp_Header.txt,1685
H,177044070800,1,1,EC,373,G06658,001,Y,1989-11-02,1989-06-20,OPERATOR,OPERATOR,UNION EXPLORATION PARTNERS LTD,1452.0,11390.0,Y,1452.0,11390.0,11387.0,84.0,398.0,1501800.04,-252389.96,27.96352278,-92.87578798,Company-integrated foram and nanno report,gepaldmp_Header.txt,1686
H,177044081800,1,1,EC,373,G14391,001,Y,2005-10-09,1995-09-19,OPERATOR,"PALEO-DATA, INC.",KERR-MCGEE CORPORATION,3350.0,6182.0,Y,3350.0,6182.0,6182.0,82.0,394.0,1500966.048,-252184.016,27.96405801,-92.87837823,,gepaldmp_Header.txt,1687
H,177044104500,1,2,EC,373,G14391,004,Y,2012-04-19,2003-10-01,OPERATOR,"PALEO-DATA, INC.",ANADARKO US OFFSHORE LLC,3945.0,6940.0,Y,3945.0,6960.0,5978.0,74.0,429.0,1505573.497898,-254694.523171,27.95732716,-92.86401112,,gepaldmp_Header.txt,1688
H,177044104500,2,2,EC,373,G14391,004,Y,2012-04-19,2003-10-01,OPERATOR,"PALEO-DATA, INC.",ANADARKO US OFFSHORE LLC,3945.0,6940.0,,3945.0,6960.0,5978.0,74.0,429.0,1505573.497898,-254694.523171,27.95732716,-92.86401112,Calcareous nannofossil report,gepaldmp_Header.txt,1689
H,177044104501,1,2,EC,373,G14391,004,Y,2012-04-19,2003-10-01,OPERATOR,"PALEO-DATA, INC.",ANADARKO US OFFSHORE LLC,6700.0,7530.0,Y,6700.0,7530.0,6341.0,74.0,429.0,1505573.497898,-254694.523171,27.95732716,-92.86401112,,gepaldmp_Header.txt,1690
H,177044104501,2,2,EC,373,G14391,004,Y,2012-04-19,2003-10-01,OPERATOR,"PALEO-DATA, INC.",ANADARKO US OFFSHORE LLC,6700.0,7530.0,,6700.0,7530.0,6341.0,74.0,429.0,1505573.497898,-254694.523171,27.95732716,-92.86401112,Calcareous nannofossil report,gepaldmp_Header.txt,1691
H,177044044100,1,1,EC,374,G02571,004,Y,1979-08-04,1979-05-01,OPERATOR,CROSBIE-MACOMBER,TRANSCO EXPLORATION COMPANY,1400.0,8280.0,Y,1400.0,8312.0,8312.0,90.0,531.0,1521524.14,-256838.01,27.95201139,-92.81455002,,gepaldmp_Header.txt,1692
H,177044070500,3,1,EC,377,G06660,002,Y,1990-01-19,1989-10-31,OPERATOR,"PALEO-DATA, INC.",ANADARKO PETROLEUM CORPORATION,10010.0,14240.0,Y,10010.0,14254.0,10084.0,80.0,472.0,1565342.288,-258128.016,27.94995116,-92.67886837,,gepaldmp_Header.txt,1693
H,177044070570,1,1,EC,377,G06660,002,Y,1990-05-22,1989-10-31,OPERATOR,"PALEO-DATA, INC.",ANADARKO PETROLEUM CORPORATION,6140.0,10200.0,Y,6140.0,10200.0,7376.0,80.0,472.0,1565342.288,-258128.016,27.94995116,-92.67886837,,gepaldmp_Header.txt,1694
